"","timestamp","lane","cross_x","cross_y"
"2120",724,"MID",7903.72310587121,7957.24036771267
"2121",724,"TOP",1431.27192982456,11753.2280701754
"2122",725,"BOT",11720.5130911613,1502.41870876683
"2123",725,"MID",8265.07352941176,8311.42647058824
"2124",725,"TOP",1426.99707602339,11740.5029239766
"2125",726,"BOT",11692.7149041539,1484.23774293684
"2126",726,"MID",8052.58069342203,8103.14662762928
"2127",726,"TOP",1356.99776271497,11532.1328750585
"2128",727,"BOT",11699.0634361346,1488.38990016139
"2129",727,"MID",8062.26368769594,8112.63764184324
"2130",727,"TOP",1306.73951286649,11382.5269220212
"2131",728,"BOT",11657.4706683654,1461.18680632698
"2132",728,"MID",8056.27968377399,8106.77227988256
"2133",728,"TOP",1234,11024.6292663774
"2134",729,"BOT",11752.5023560956,1523.34078302095
"2135",729,"MID",8126.75412948688,8175.84946273125
"2136",729,"TOP",1430.3918128655,11750.6081871345
"2137",730,"BOT",11637.726533629,1448.27346637103
"2138",730,"MID",8029.93324540882,8080.94819965103
"2139",730,"TOP",1234,11146.6361663544
"2140",731,"BOT",11801.3640529933,1555.29800531959
"2141",731,"MID",8065.553431559,8115.86216154049
"2142",731,"TOP",1463.77339181287,11849.9766081871
"2143",732,"BOT",11497.1611234294,1356.33887657058
"2144",732,"MID",8247.27205882353,8293.97794117647
"2145",732,"TOP",1463.77339181287,11849.9766081871
"2146",733,"BOT",11497.1611234294,1356.33887657058
"2147",733,"MID",8054.73753375781,8105.26070533139
"2148",733,"TOP",1468.29970760234,11863.4502923977
"2149",734,"BOT",11438.5371272519,1317.99677638115
"2150",734,"MID",8070.06792469205,8120.28714799431
"2151",734,"TOP",2145.21836346337,12813.0316365366
"2152",735,"BOT",11497.1611234294,1356.33887657058
"2153",735,"MID",8860.42834004318,8510
"2154",735,"TOP",2218.44751030764,12873.8858230257
"2155",736,"BOT",11497.1611234294,1356.33887657058
"2156",736,"MID",8743.29636073928,8510
"2157",736,"TOP",2144.80875356803,12812.691246432
"2158",737,"BOT",10504,1213
"2159",737,"MID",8955,8510
"2160",737,"TOP",2165.97193149382,12830.2780685062
"2161",738,"BOT",10504,1213
"2162",738,"MID",8524.52049436796,8510
"2163",738,"TOP",2178.39676498573,12840.6032350143
"2164",739,"BOT",11497.1611234294,1356.33887657058
"2165",739,"MID",8524.52049436796,8510
"2166",739,"TOP",2195.19077069458,12854.5592293054
"2167",740,"BOT",12679.876056338,2272.12394366197
"2168",740,"MID",8524.52049436796,8510
"2169",740,"TOP",2195.19077069458,12854.5592293054
"2170",741,"BOT",12977.1020548778,2605.46704560992
"2171",741,"MID",8524.52049436796,8510
"2172",741,"TOP",2195.19077069458,12854.5592293054
"2173",742,"BOT",12871.9794491994,2487.57057748854
"2174",742,"MID",8524.52049436796,8510
"2175",742,"TOP",2107.13545017553,12781.3843375152
"2176",743,"BOT",12839.5599617928,2451.21167029752
"2177",743,"MID",8359.8884543179,8404.3615456821
"2178",743,"TOP",2113.35028924865,12786.5489337484
"2179",744,"BOT",12559.3193255726,2150.26174003205
"2180",744,"MID",8388.67381101377,8432.57618898623
"2181",744,"TOP",2156.59788890632,12822.4881411295
"2182",745,"BOT",12475.4953668672,2077.4843495281
"2183",745,"MID",8322.6442428035,8367.8557571965
"2184",745,"TOP",1990.68555647851,12684.6132586067
"2185",746,"BOT",12463.5341026003,2067.099375901
"2186",746,"MID",7723.64221093211,7780.72984987274
"2187",746,"TOP",2039.1053057123,12724.8505763498
"2188",747,"BOT",12258.7004192563,1889.25927873419
"2189",747,"MID",8164.42071773474,8212.76925369043
"2190",747,"TOP",3446.06386991789,13615.6349042329
"2191",748,"BOT",12387.3058458849,2000.91670340396
"2192",748,"MID",8289.31382978723,8335.18617021277
"2193",748,"TOP",1892.41420139116,12575.8940507564
"2194",749,"BOT",12129.221418734,1776.84340231165
"2195",749,"MID",7993.81265796221,8045.54375768043
"2196",749,"TOP",3326.90702479339,13552.0929752066
"2197",750,"BOT",12162.798326935,1805.99544664128
"2198",750,"MID",8077.17802228984,8127.25627711433
"2199",750,"TOP",2802.24569731782,13272.3105355285
"2200",751,"BOT",12328.3487423356,1949.72914063242
"2201",751,"MID",8142.62225080987,8191.40297446172
"2202",751,"TOP",3328.21143250689,13552.7885674931
"2203",752,"BOT",12122.0545605222,1770.62101378671
"2204",752,"MID",8253.36629194531,8299.95134687576
"2205",752,"TOP",3187.00929752066,13477.4907024793
"2206",753,"BOT",12104.9927507158,1755.8076595362
"2207",753,"MID",8310.39784105131,8355.85215894869
"2208",753,"TOP",3187.00929752066,13477.4907024793
"2209",754,"BOT",13077.7051643192,2718.29483568075
"2210",754,"MID",8292.84887359199,8338.65112640801
"2211",754,"TOP",2556.64347392689,13141.3399728966
"2212",755,"BOT",13077.9408450704,2718.55915492958
"2213",755,"MID",8302.69649561952,8348.30350438048
"2214",755,"TOP",3346.99337809412,13562.804282933
"2215",756,"BOT",13090.4319248826,2732.56807511737
"2216",756,"MID",8338.26130589083,8383.16318830192
"2217",756,"TOP",3094.43706815609,13428.1253636946
"2218",757,"BOT",13118.3186728395,2769.18132716049
"2219",757,"MID",7449.23591989987,7511.76408010013
"2220",757,"TOP",1850.28362449838,12515.3182461693
"2221",758,"BOT",13159.8672839506,2867.13271604938
"2222",758,"MID",7498.600281602,7560.149718398
"2223",758,"TOP",1849.39204682239,12514.0363260282
"2224",759,"BOT",13167.7600308642,2885.7399691358
"2225",759,"MID",7498.600281602,7560.149718398
"2226",759,"TOP",1849.32417348317,12513.9387369982
"2227",760,"BOT",13178.6311728395,2911.36882716049
"2228",760,"MID",7498.600281602,7560.149718398
"2229",760,"TOP",1848.15950844648,12512.2641688609
"2230",761,"BOT",13198.1396604938,2957.36033950617
"2231",761,"MID",7498.600281602,7560.149718398
"2232",761,"TOP",1907.69364964034,12597.8630086869
"2233",762,"BOT",12486.7468879668,2087.2531120332
"2234",762,"MID",7498.600281602,7560.149718398
"2235",762,"TOP",1714.93192713762,12320.7080942426
"2236",763,"BOT",12486.7468879668,2087.2531120332
"2237",763,"MID",7498.600281602,7560.149718398
"2238",763,"TOP",1629.65670338173,12198.0984441658
"2239",764,"BOT",12486.7468879668,2087.2531120332
"2240",764,"MID",7498.600281602,7560.149718398
"2241",764,"TOP",1769.73828305309,12399.5092726485
"2242",765,"BOT",12486.7468879668,2087.2531120332
"2243",765,"MID",7498.600281602,7560.149718398
"2244",765,"TOP",1756.17093317613,12380.001988497
"2245",766,"BOT",12891.7530516432,2509.74694835681
"2246",766,"MID",7394.94774718398,7458.55225281602
"2247",766,"TOP",1758.98057671789,12384.0417247337
"2248",767,"BOT",12891.7530516432,2509.74694835681
"2249",767,"MID",7394.94774718398,7458.55225281602
"2250",767,"TOP",1755.26753389731,12378.703071126
"2251",768,"BOT",12891.7530516432,2509.74694835681
"2252",768,"MID",7867.50441810953,7921.73977041467
"2253",768,"TOP",1757.10543306149,12381.3456226605
"2254",769,"BOT",12891.7530516432,2509.74694835681
"2255",769,"MID",7293.64293518497,7358.90562852203
"2256",769,"TOP",1234,11021.25
"2257",770,"BOT",12216.9709543568,1853.02904564315
"2258",770,"MID",7244.38775356673,7310.41490650894
"2259",770,"TOP",1477.91812865497,11892.081871345
"2260",771,"BOT",12216.9709543568,1853.02904564315
"2261",771,"MID",7561.86571610511,7622.16081962719
"2262",771,"TOP",1523.87280701754,12028.8771929825
"2263",772,"BOT",11749.5919646366,1521.43728738456
"2264",772,"MID",7358.32097874744,7422.57984365428
"2265",772,"TOP",1467.26608838183,11860.3734723924
"2266",773,"BOT",13500,4505
"2267",773,"MID",7409.09849436087,7472.42243994975
"2268",773,"TOP",1397.30745501446,11652.1245172523
"2269",774,"BOT",13500,4505
"2270",774,"MID",7436.84984748929,7499.62358037673
"2271",774,"TOP",1425.96461865064,11737.4295624949
"2272",775,"BOT",13500,4315.57509398616
"2273",775,"MID",8371.12484355444,8415.37515644556
"2274",775,"TOP",1400.81806615951,11662.5747085678
"2275",776,"BOT",13500,4115.27692837185
"2276",776,"MID",8371.12484355444,8415.37515644556
"2277",776,"TOP",1237.94974004627,11177.7573657191
"2278",777,"BOT",13492.7773919753,3651.97260802469
"2279",777,"MID",7791.05288081433,7846.80400089732
"2280",777,"TOP",1242.51016622056,11191.3325878193
"2281",778,"BOT",13492.7773919753,3651.97260802469
"2282",778,"MID",8374.91239048811,8419.08760951189
"2283",778,"TOP",1338.3567251462,11476.6432748538
"2284",779,"BOT",13492.7773919753,3651.97260802469
"2285",779,"MID",7903.91893969114,7957.43231882985
"2286",779,"TOP",1540.16237108419,12069.4225136484
"2287",780,"BOT",13280.8645833333,3152.38541666667
"2288",780,"MID",8000.06308567129,8051.67026117223
"2289",780,"TOP",1616.23886392987,12178.80612774
"2290",781,"BOT",13263.2920524691,3110.95794753086
"2291",781,"MID",8143.44557047922,8192.20997056885
"2292",781,"TOP",1462.31126118361,11845.6242193373
"2293",782,"BOT",13262.994212963,3110.25578703704
"2294",782,"MID",8399.6576971214,8443.3423028786
"2295",782,"TOP",1234,11110.5
"2296",783,"BOT",13281.7581018519,3154.49189814815
"2297",783,"MID",8399.6576971214,8443.3423028786
"2298",783,"TOP",1367.02447295393,11561.9798264675
"2299",784,"BOT",13051.0732394366,2688.42676056338
"2300",784,"MID",8399.6576971214,8443.3423028786
"2301",784,"TOP",1290.07602339181,11332.9239766082
"2302",785,"BOT",13053.4300469484,2691.06995305164
"2303",785,"MID",8399.6576971214,8443.3423028786
"2304",785,"TOP",1334.96198830409,11466.5380116959
"2305",786,"BOT",13060.5004694836,2698.99953051643
"2306",786,"MID",8399.6576971214,8443.3423028786
"2307",786,"TOP",1334.33333333333,11464.6666666667
"2308",787,"BOT",13078.4122065728,2719.08779342723
"2309",787,"MID",8399.6576971214,8443.3423028786
"2310",787,"TOP",1321.25730994152,11425.7426900585
"2311",788,"BOT",13089.9605633803,2732.03943661972
"2312",788,"MID",8399.6576971214,8443.3423028786
"2313",788,"TOP",1345.14619883041,11496.8538011696
"2314",789,"BOT",12969.9496805136,2597.44555802618
"2315",789,"MID",8399.6576971214,8443.3423028786
"2316",789,"TOP",1345.14619883041,11496.8538011696
"2317",790,"BOT",13146.3155864198,2835.18441358025
"2318",790,"MID",8463.70496281578,8506.1197343089
"2319",790,"TOP",1345.14619883041,11496.8538011696
"2320",791,"BOT",13144.975308642,2832.02469135802
"2321",791,"MID",8464.81579606282,8507.20854360061
"2322",791,"TOP",1234,10620.5061019698
"2323",792,"BOT",13049.8948356808,2687.10516431925
"2324",792,"MID",8460.1285105455,8502.61419063382
"2325",792,"TOP",1234,10493.3591068243
"2326",793,"BOT",13093.983241592,2736.55092632728
"2327",793,"MID",8466.38169270301,8508.74339396292
"2328",793,"TOP",1234,10492.1280728508
"2329",794,"BOT",13125.7724567122,2786.75371919194
"2330",794,"MID",7394.94774718398,7458.55225281602
"2331",794,"TOP",1234,10492.1560324625
"2332",795,"BOT",13144.4077139092,2830.68657942333
"2333",795,"MID",8448.72441128372,8491.43619495096
"2334",795,"TOP",1234,10546.0046811571
"2335",796,"BOT",13196.9405862726,2954.53350649763
"2336",796,"MID",8955,8510
"2337",796,"TOP",1234,10492.089844847
"2338",797,"BOT",13180.9046892563,2916.72867156279
"2339",797,"MID",7916.73553842083,7969.99480903454
"2340",797,"TOP",1234,10490.088557341
"2341",798,"BOT",13372.5885190826,3368.62578332945
"2342",798,"MID",7805.21248264969,7860.68286713247
"2343",798,"TOP",1234,10489.9524717975
"2344",799,"BOT",13206.5561502114,2977.20232303734
"2345",799,"MID",7148.7247105413,7216.23659117502
"2346",799,"TOP",1234,10489.8640986424
"2347",800,"BOT",12200.377593361,1838.622406639
"2348",800,"MID",7166.02492976582,7233.2683042582
"2349",800,"TOP",1234,10489.8308575865
"2350",801,"BOT",12923.284779676,2545.11022103107
"2351",801,"MID",7195.43636032683,7262.22325796022
"2352",801,"TOP",1234,10489.7834237791
"2353",802,"BOT",12559.7130898512,2150.6036128941
"2354",802,"MID",7607.19334737624,7666.58976180249
"2355",802,"TOP",1234,10441
"2356",803,"BOT",13191.7053266015,2942.19131400869
"2357",803,"MID",7553.00535471709,7613.47612835343
"2358",803,"TOP",1234,10441
"2359",804,"BOT",12528.8293038778,2123.78978321176
"2360",804,"MID",7374.24413433522,7438.25586566478
"2361",804,"TOP",1234,10441
"2362",805,"BOT",12659.7580095522,2249.56127366108
"2363",805,"MID",7511.90525779232,7573.19090323882
"2364",805,"TOP",1234,10441
"2365",806,"BOT",12800.5412604347,2407.45165263896
"2366",806,"MID",7993.38016270338,8045.11983729662
"2367",806,"TOP",1234,10491.018224953
"2368",807,"BOT",13498.153142984,3664.64601066181
"2369",807,"MID",7530.54192740926,7591.45807259074
"2370",807,"TOP",1817.54818241616,12468.2508692451
"2371",808,"BOT",13465.7993193924,3588.37145245364
"2372",808,"MID",7172.30243838346,7239.4483834968
"2373",808,"TOP",1670.98010584313,12257.5136845207
"2374",809,"BOT",12928.7906736104,2551.28515785394
"2375",809,"MID",7394.49580859536,7458.10927459595
"2376",809,"TOP",1571.04448810768,12113.825159518
"2377",810,"BOT",13234.2214870699,3042.42371304035
"2378",810,"MID",7092.04580599523,7160.43736530572
"2379",810,"TOP",1499.69946786049,11956.9193461894
"2380",811,"BOT",13500,3801.5
"2381",811,"MID",7319.49785015881,7384.35926514418
"2382",811,"TOP",1413.15039101333,11699.2848848769
"2383",812,"BOT",13500,3806
"2384",812,"MID",7201.65480754486,7268.34519245514
"2385",812,"TOP",1350.71067512441,11513.4178236262
"2386",813,"BOT",13360.2937941188,3339.64080996916
"2387",813,"MID",7183.13609875786,7250.11390124214
"2388",813,"TOP",1336.89594022643,11472.2948918368
"2389",814,"BOT",13484.2145061728,3631.78549382716
"2390",814,"MID",6983.46158564637,7053.53841435363
"2391",814,"TOP",1306.78171169428,11382.6525371365
"2392",815,"BOT",13389.8738425926,3409.37615740741
"2393",815,"MID",6913.16607882227,6984.33392117773
"2394",815,"TOP",1271.46027775786,11277.5096640234
"2395",816,"BOT",13389.8738425926,3409.37615740741
"2396",816,"MID",6827.50130348106,6899.99869651894
"2397",816,"TOP",1271.0141975288,11276.181797295
"2398",817,"BOT",13370.2164351852,3363.03356481481
"2399",817,"MID",6798.02254255482,6870.97745744518
"2400",817,"TOP",1279.28766027164,11300.8097794133
"2401",818,"BOT",13376.0321715183,3376.74423855342
"2402",818,"MID",6798.02254255482,6870.97745744518
"2403",818,"TOP",2225.50190294957,12879.7480970504
"2404",819,"BOT",13369.2484567901,3360.75154320988
"2405",819,"MID",6472.49639625824,6550.50360374176
"2406",819,"TOP",2225.50190294957,12879.7480970504
"2407",820,"BOT",13227.3279320988,3026.17206790123
"2408",820,"MID",6811.37616929919,6884.12383070081
"2409",820,"TOP",1299.07220040757,11359.7032942365
"2410",821,"BOT",13227.3279320988,3026.17206790123
"2411",821,"MID",6430.43225917218,6509.09231844858
"2412",821,"TOP",2229.59800190295,12883.151998097
"2413",822,"BOT",13227.3279320988,3026.17206790123
"2414",822,"MID",6784.54293819966,6857.70706180034
"2415",822,"TOP",2462.66603235014,13076.8339676499
"2416",823,"BOT",12664.3211267606,2254.67887323944
"2417",823,"MID",6784.54293819966,6857.70706180034
"2418",823,"TOP",2521.76136363636,13122.7386363636
"2419",824,"BOT",12645.1505120151,2233.17876148305
"2420",824,"MID",6630.59095842041,6706.14447671638
"2421",824,"TOP",2491.8848715509,13101.1151284491
"2422",825,"BOT",12664.3211267606,2254.67887323944
"2423",825,"MID",6784.54293819966,6857.70706180034
"2424",825,"TOP",2536.51354355215,13130.6054271318
"2425",826,"BOT",12664.3211267606,2254.67887323944
"2426",826,"MID",6723.8656137085,6797.971473021
"2427",826,"TOP",2606.0581938612,13167.6910115099
"2428",827,"BOT",12664.3211267606,2254.67887323944
"2429",827,"MID",6784.54293819966,6857.70706180034
"2430",827,"TOP",2716.4360770778,13226.5514455378
"2431",828,"BOT",12664.3211267606,2254.67887323944
"2432",828,"MID",7883.48899203141,7937.40742589448
"2433",828,"TOP",2956.2646089368,13354.4431124742
"2434",829,"BOT",12664.3211267606,2254.67887323944
"2435",829,"MID",7733.52681156051,7790.41847328917
"2436",829,"TOP",3108.30073191644,13435.5183417295
"2437",830,"BOT",12664.3211267606,2254.67887323944
"2438",830,"MID",6535.59257937295,6612.62050951658
"2439",830,"TOP",3338.46099479548,13558.2542791676
"2440",831,"BOT",12679.876056338,2272.12394366197
"2441",831,"MID",6581.23357526616,6657.55313937494
"2442",831,"TOP",3294.51093671041,13534.817342174
"2443",832,"BOT",12563.9822587839,2154.310178169
"2444",832,"MID",7497.59980935055,7559.16908202762
"2445",832,"TOP",4015.29762980428,13622
"2446",833,"BOT",12606.2367093679,2190.99621278453
"2447",833,"MID",7293.90111819199,7359.1598044282
"2448",833,"TOP",4230.17784291934,13622
"2449",834,"BOT",12545.2790205866,2138.07170779615
"2450",834,"MID",7205.64886152598,7272.27725716267
"2451",834,"TOP",4237.00284641241,13622
"2452",835,"BOT",13500,4225.67692496107
"2453",835,"MID",7153.33096046925,7220.7713503098
"2454",835,"TOP",4035.58115637951,13622
"2455",836,"BOT",13500,4047.5
"2456",836,"MID",7125.72058776565,7193.58950134567
"2457",836,"TOP",3962.63791838503,13622
"2458",837,"BOT",13423.1835238349,3487.90416240874
"2459",837,"MID",6943.82260903281,7014.51465009773
"2460",837,"TOP",3842.33831691534,13622
"2461",838,"BOT",13357.4148865908,3332.8537481804
"2462",838,"MID",6840.09906456065,6912.40093543935
"2463",838,"TOP",2451.1389930462,13067.2548774966
"2464",839,"BOT",13254.3186007094,3089.80291877081
"2465",839,"MID",6840.09906456065,6912.40093543935
"2466",839,"TOP",2498.52085596706,13106.6297008646
"2467",840,"BOT",13029.6136380868,2664.35951841211
"2468",840,"MID",7015.08196595614,7084.66803404386
"2469",840,"TOP",2564.5270126595,13145.543971904
"2470",841,"BOT",13370.8865740741,3364.61342592593
"2471",841,"MID",7320.32571691458,7385.17428308542
"2472",841,"TOP",2178.89009031123,12841.0131935165
"2473",842,"BOT",13286.7910205848,3166.35706925421
"2474",842,"MID",7571.95244055069,7632.04755944931
"2475",842,"TOP",2234.41570760668,12887.1555618961
"2476",843,"BOT",13483.9166666667,3631.08333333333
"2477",843,"MID",7558.5697747184,7618.9302252816
"2478",843,"TOP",1435.67251461988,11766.3274853801
"2479",844,"BOT",13326.7958096055,3260.66887756738
"2480",844,"MID",7649.97590738423,7708.52409261577
"2481",844,"TOP",1507.06593251805,11978.8474270305
"2482",845,"BOT",13479.0023148148,3619.49768518519
"2483",845,"MID",7649.97590738423,7708.52409261577
"2484",845,"TOP",1480.84290490816,11900.7881820522
"2485",846,"BOT",13441.9996192019,3532.26335096825
"2486",846,"MID",7379.20136949147,7443.11807096375
"2487",846,"TOP",1474.07168134469,11880.6319816772
"2488",847,"BOT",13500,3817.27089883642
"2489",847,"MID",6973.28369235055,7043.51848592636
"2490",847,"TOP",1447.99249308112,11803.0009096368
"2491",848,"BOT",13500,3752.92732906965
"2492",848,"MID",7269.63771343873,7335.27297716808
"2493",848,"TOP",1434.73455483521,11763.5354190443
"2494",849,"BOT",13500,3795.61444111743
"2495",849,"MID",7273.85200703998,7339.42186329103
"2496",849,"TOP",1443.79620866222,11790.5096443899
"2497",850,"BOT",13479.0023148148,3619.49768518519
"2498",850,"MID",7264.13007064137,7329.85081513233
"2499",850,"TOP",1359.96438989492,11540.9637652686
"2500",851,"BOT",13479.0023148148,3619.49768518519
"2501",851,"MID",8294.0204722003,8339.79949629546
"2502",851,"TOP",1341.77290210258,11486.8123597472
"2503",852,"BOT",13479.0023148148,3619.49768518519
"2504",852,"MID",8251.56461201502,8298.18538798498
"2505",852,"TOP",1429.13450292398,11746.865497076
"2506",853,"BOT",12679.876056338,2272.12394366197
"2507",853,"MID",8230.35434918648,8277.39565081352
"2508",853,"TOP",1429.13450292398,11746.865497076
"2509",854,"BOT",12679.876056338,2272.12394366197
"2510",854,"MID",8221.51673967459,8268.73326032541
"2511",854,"TOP",1234,10902.503305672
"2512",855,"BOT",12679.876056338,2272.12394366197
"2513",855,"MID",8221.51673967459,8268.73326032541
"2514",855,"TOP",1946.60642354759,12647.9830383836
"2515",856,"BOT",12679.876056338,2272.12394366197
"2516",856,"MID",8221.51673967459,8268.73326032541
"2517",856,"TOP",1946.65520052932,12648.0235725653
"2518",857,"BOT",12720.6488262911,2317.85117370892
"2519",857,"MID",7338.0885600368,7402.6614399632
"2520",857,"TOP",1946.63961218978,12648.0106184922
"2521",858,"BOT",12720.6488262911,2317.85117370892
"2522",858,"MID",7880.3763663994,7934.35651279049
"2523",858,"TOP",1934.99457673715,12637.1165804828
"2524",859,"BOT",12720.6488262911,2317.85117370892
"2525",859,"MID",7793.72836233658,7849.4264369371
"2526",859,"TOP",1946.747574561,12648.1003363512
"2527",860,"BOT",12618.4812206573,2203.26877934272
"2528",860,"MID",7257.64406800303,7323.46547778143
"2529",860,"TOP",1946.52798033993,12647.9178512581
"2530",861,"BOT",12610.6760962995,2194.85056422905
"2531",861,"MID",7298.9543270938,7364.13458555948
"2532",861,"TOP",1946.50675351994,12647.9002115488
"2533",862,"BOT",12610.9294605809,2195.07053941909
"2534",862,"MID",7260.04633484493,7325.83046050619
"2535",862,"TOP",1946.48526791102,12647.8823567832
"2536",863,"BOT",12620.7201877934,2205.77981220657
"2537",863,"MID",7297.70826863923,7362.9078664175
"2538",863,"TOP",1934.75065257447,12636.7658636518
"2539",864,"BOT",12620.7201877934,2205.77981220657
"2540",864,"MID",7202.82394451682,7269.49618396589
"2541",864,"TOP",1946.42804696169,12647.8348055762
"2542",865,"BOT",12932.7850434974,2555.76489938053
"2543",865,"MID",7459.27779826568,7521.60686298408
"2544",865,"TOP",1512,8988.86119732826
"2545",866,"BOT",12899.7149919343,2518.67637541633
"2546",866,"MID",7159.04487794545,7226.39658556102
"2547",866,"TOP",1512,9091.33194155475
"2548",867,"BOT",12498.6601171438,2097.59638077604
"2549",867,"MID",6978.53546963566,7048.68875358228
"2550",867,"TOP",1512,9383.93785834884
"2551",868,"BOT",12515.9512973885,2112.60887835278
"2552",868,"MID",6987.41167070339,7057.42719255188
"2553",868,"TOP",1512,9497.18606919557
"2554",869,"BOT",12536.3420308378,2130.31246088241
"2555",869,"MID",6887.28018003075,6958.84978161883
"2556",869,"TOP",1512,9651.40597173903
"2557",870,"BOT",12574.4061313512,2163.36036210333
"2558",870,"MID",6773.57645291108,6846.91078063522
"2559",870,"TOP",1512,9637.60429124093
"2560",871,"BOT",12601.9221504552,2187.25023915492
"2561",871,"MID",6732.79051921677,6806.75786051924
"2562",871,"TOP",1512,9665.53628079284
"2563",872,"BOT",12514.3591233375,2111.22652568833
"2564",872,"MID",7104.77683273649,7172.97080155282
"2565",872,"TOP",1644.54732480704,12219.508342633
"2566",873,"BOT",12583.9934933723,2171.68427331546
"2567",873,"MID",7037.38000306701,7106.61999693299
"2568",873,"TOP",1652.36771696391,12230.7525880725
"2569",874,"BOT",12423.5279346643,2032.36533862324
"2570",874,"MID",6779.75578898942,6852.99421101058
"2571",874,"TOP",1541.83029453143,12071.8206722367
"2572",875,"BOT",12478.5423343216,2080.12977863577
"2573",875,"MID",6814.65158717988,6887.34841282012
"2574",875,"TOP",1515.58409075215,12004.2038050296
"2575",876,"BOT",12351.5484023066,1969.87148107238
"2576",876,"MID",6921.36965534094,6992.41017499329
"2577",876,"TOP",1628.17881210792,12195.9735159164
"2578",877,"BOT",12722.0894024812,2319.46679999384
"2579",877,"MID",6823.47001993559,6896.02998006441
"2580",877,"TOP",1542.56969622155,12072.8837920797
"2581",878,"BOT",12682.0404900308,2274.55138622978
"2582",878,"MID",6823.47001993559,6896.02998006441
"2583",878,"TOP",1512,11874.9793404258
"2584",879,"BOT",12460.303231411,2064.29427843438
"2585",879,"MID",6823.47001993559,6896.02998006441
"2586",879,"TOP",1512,11915.9007835765
"2587",880,"BOT",12432.1493775934,2039.85062240664
"2588",880,"MID",6758.33959515412,6831.91040484588
"2589",880,"TOP",1512,11778.5317544061
"2590",881,"BOT",12396.1244430322,2008.57315984193
"2591",881,"MID",6758.33959515412,6831.91040484588
"2592",881,"TOP",1512,11664.396278399
"2593",882,"BOT",12337.6935405209,1957.84245378563
"2594",882,"MID",6758.33959515412,6831.91040484588
"2595",882,"TOP",1512,11726.4414102314
"2596",883,"BOT",12084.5129342203,1740.48706577975
"2597",883,"MID",7460.72481226533,7523.02518773467
"2598",883,"TOP",1512,11735.9882539926
"2599",884,"BOT",12084.5129342203,1740.48706577975
"2600",884,"MID",7460.72481226533,7523.02518773467
"2601",884,"TOP",1512,11789.3806718985
"2602",885,"BOT",12084.5129342203,1740.48706577975
"2603",885,"MID",7460.72481226533,7523.02518773467
"2604",885,"TOP",1512,11835.0878392519
"2605",886,"BOT",12292.1763485477,1918.32365145228
"2606",886,"MID",7460.72481226533,7523.02518773467
"2607",886,"TOP",1512,11830.9290396684
"2608",887,"BOT",12216.7033195021,1852.79668049793
"2609",887,"MID",7460.72481226533,7523.02518773467
"2610",887,"TOP",1512,11775.2796105013
"2611",888,"BOT",11982.7147637933,1673.90757778657
"2612",888,"MID",7912.32237719751,7965.66914543151
"2613",888,"TOP",1512,11793.1210346535
"2614",889,"BOT",11825.4642086141,1571.0603320398
"2615",889,"MID",7430.84656530537,7493.7393223749
"2616",889,"TOP",1512,11693.2958665569
"2617",890,"BOT",12102.1556016598,1753.34439834025
"2618",890,"MID",7629.71839285089,7688.66821405831
"2619",890,"TOP",1512,11693.264734441
"2620",891,"BOT",12102.1556016598,1753.34439834025
"2621",891,"MID",7652.90115450028,7711.39134226731
"2622",891,"TOP",1512,11707.161525315
"2623",892,"BOT",11727.3558758315,1506.89412416851
"2624",892,"MID",7222.69128371351,7289.0551743193
"2625",892,"TOP",1512,11696.2838405302
"2626",893,"BOT",11729.7742054693,1508.47579453067
"2627",893,"MID",7113.775353905,7181.82966216759
"2628",893,"TOP",1512,11636.7237787388
"2629",894,"BOT",12769.434741784,2372.56525821596
"2630",894,"MID",7060.63373865147,7129.51282548311
"2631",894,"TOP",1512,11656.1894257276
"2632",895,"BOT",12753.9976525822,2355.25234741784
"2633",895,"MID",7092.88746035524,7161.2659568622
"2634",895,"TOP",1512,11656.2412684757
"2635",896,"BOT",12994.4825336408,2624.95949489994
"2636",896,"MID",7214.70581166287,7281.19363990548
"2637",896,"TOP",1512,11656.2981775033
"2638",897,"BOT",12615.8870515036,2200.35938246323
"2639",897,"MID",7434.21983425789,7497.04571114993
"2640",897,"TOP",1512,11655.1713287513
"2641",898,"BOT",12626.6387129088,2212.41752065272
"2642",898,"MID",8076.20118898623,8126.29881101377
"2643",898,"TOP",1512,11148.6481292658
"2644",899,"BOT",12612.5732927841,2196.64295585154
"2645",899,"MID",8076.20118898623,8126.29881101377
"2646",899,"TOP",1512,10868.2637998579
"2647",900,"BOT",12534.509975981,2128.72183961143
"2648",900,"MID",7977.72496871089,8029.77503128911
"2649",900,"TOP",1512,11113.1125555599
"2650",901,"BOT",12614.9561403815,2199.31535265896
"2651",901,"MID",8053.47590738423,8104.02409261577
"2652",901,"TOP",1512,11152.1287918091
"2653",902,"BOT",12460.3110443033,2064.30106172072
"2654",902,"MID",8125.94430538173,8175.05569461827
"2655",902,"TOP",1512,11216.0995288533
"2656",903,"BOT",12548.9532106236,2141.26170224685
"2657",903,"MID",8281.33489829536,8327.36543314948
"2658",903,"TOP",1512,11325.1195995244
"2659",904,"BOT",12379.1590140184,1993.84348503926
"2660",904,"MID",8347.66844399944,8392.38381561779
"2661",904,"TOP",1512,11473.1070460666
"2662",905,"BOT",12562.1692631937,2152.73610447822
"2663",905,"MID",8386.51123953558,8430.45649377031
