video;frame;timestamp;lol_x;lol_y;confidence;class
14-15_replay_riot_2724423_1_01.webm;frame_0318.png;335;2025,485977;1914,942627;0,413201421;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0318.png;335;6622,188374;871,2723676;0,395830482;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0318.png;335;6230,458577;8297,819717;0,379571199;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0318.png;335;13362,89445;7646,823012;0,328451782;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0318.png;335;6907,441701;877,3823817;0,297593802;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0318.png;335;-945,2837109;3997,27618;0,288681865;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0318.png;335;2227,720423;1825,382403;0,268353015;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;998,8826777;2118,474696;0,769711614;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;12133,69954;13467,88745;0,755460978;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;2098,222381;1027,081873;0,750577152;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;1180,348869;2660,985179;0,725896418;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;1070,466384;2417,717285;0,723062336;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;11862,27975;13360,71176;0,720123231;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;2092,310617;2231,395623;0,712391376;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;13561,13124;12452,0751;0,711605787;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;13359,80177;11857,39105;0,707663774;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;2154,622735;12241,1404;0,70544374;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;13458,52769;12143,52827;0,695020676;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;12463,4991;13554,32557;0,690041423;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;12403,15875;12252,22361;0,679180324;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;1274,285861;10623,3797;0,667837441;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;12268,03373;12055,91616;0,663010776;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;1842,131282;12311,03205;0,65960896;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;2257,444584;2405,729478;0,649093509;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;2664,147082;1201,811452;0,626475573;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;4758,61952;8316,004028;0,608380377;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;12544,19612;12406,79766;0,587234735;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;8058,010804;6778,174385;0,573776364;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;1733,34942;12069,52181;0,538856506;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;12741,78211;2173,947036;0,511147499;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;2063,133973;12407,6134;0,489962786;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;2360,039894;1088,968721;0,471336514;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;1961,978798;12104,12982;0,393777192;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;6623,713534;871,7996036;0,372700393;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;2016,609212;1922,250474;0,345422059;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;13360,78912;7647,42963;0,333875;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;-945,6666928;3996,261992;0,309457004;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;6907,914784;877,3539465;0,29149276;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;2112,719058;12220,40047;0,276543349;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;1764,131544;12065,93542;0,27512309;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0319.png;336;2249,26685;1069,342508;0,255120128;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;2088,681888;1023,982436;0,775248647;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;997,9912353;2098,174331;0,773159325;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;1194,097676;2746,399787;0,769653976;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;11799,78346;13347,27835;0,761025131;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;12103,69059;13456,89754;0,758353949;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;1098,601836;2435,785487;0,755320072;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;2114,676701;2245,286219;0,731138647;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;2695,754157;1211,89884;0,722825646;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;12485,36798;13541,08351;0,702075958;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;13449,25551;12128,98604;0,700992048;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;12399,35055;12248,91654;0,697085977;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;13344,50426;11808,88415;0,690924227;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;12251,77006;12054,38865;0,684800923;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;2155,793084;12248,09725;0,67939043;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;2938,904337;1297,204446;0,670984089;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;12092,20481;11870,66378;0,670703351;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;13570,41518;12476,28678;0,670427203;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;4752,682455;8324,031049;0,661523879;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;13231,07042;11552,85122;0,653597653;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;2244,145322;2447,157198;0,651836932;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;1318,248534;3025,959293;0,634520292;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;1838,478133;12313,80596;0,613257051;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;2347,973059;2598,949046;0,609338284;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;12550,72748;12413,87211;0,58758074;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;2060,243699;12415,51187;0,534956634;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;2385,621643;1115,976239;0,530413091;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;2018,788686;2123,533792;0,466426611;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;2036,946749;1926,887781;0,406780064;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;13081,25279;7642,620526;0,371945053;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;6623,551722;871,6420252;0,371391714;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;1741,512443;12086,55568;0,367604613;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;11534,97977;13244,14032;0,357246876;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;-945,6442596;3996,363884;0,310191125;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;13362,21425;7646,275635;0,301980048;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;2343,10749;1085,4783;0,298102766;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;6907,445232;877,3172177;0,290075809;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;13232,17311;7650,083582;0,262459069;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0320.png;337;12519,54406;12398,5328;0,255376428;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;1041,046726;2198,299417;0,772129238;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;1122,488079;2533,351405;0,763930082;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;2203,752391;1049,568194;0,762514234;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;2177,127095;2314,961943;0,753042042;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;12061,91813;11781,48595;0,744839013;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;2851,212296;1262,873679;0,74236697;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;2299,446525;2524,484361;0,73930341;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;13533,78779;12363,81016;0,735151768;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;11666,88853;13295,08791;0,734175563;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;2428,636239;2726,588745;0,731321692;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;2563,945426;2959,708826;0,72967273;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;1245,539786;2926,120929;0,719242096;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;2154,135531;12241,15432;0,718132317;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;11990,76279;13411,96696;0,709253013;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;12338,88075;12183,74898;0,704091251;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;13412,94233;12010,93818;0,683640718;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;1833,005324;12291,47841;0,671909511;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;13291,24838;11671,72162;0,669292927;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;12355,2727;13511,46262;0,65525341;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;2039,000303;2153,82913;0,641337872;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;12218,74609;11986,23747;0,632033408;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;8065,941994;6828,455523;0,593756616;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;12507,3616;12373,41118;0,593161047;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;2055,43903;12414,62416;0,555542588;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;11952,11832;11554,24751;0,505016088;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;13248,68391;11439,59974;0,495486617;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;2039,194184;12389,15777;0,470884949;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;2582,415053;1153,053373;0,413178176;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;2026,565711;1905,426313;0,389235616;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;6623,428155;871,4702292;0,369102865;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;-945,6479648;3996,494212;0,308591753;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;6906,974503;877,2639017;0,288297832;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;11718,25915;11770,74218;0,262972653;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;12302,27571;12106,08652;0,261338472;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0321.png;338;1123,899088;1800,009909;0,256665111;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;1040,806949;2193,801916;0,772692025;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;1128,845123;2536,386862;0,768629014;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;2475,712635;2809,583992;0,761711836;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;2203,984519;1040,901382;0,755911648;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;2860,219689;1276,754797;0,749917388;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;11645,51509;13292,7894;0,745028198;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;2166,778714;2311,616067;0,744657516;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;2287,680074;2546,213594;0,736097574;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;2149,217593;12223,321;0,720136702;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;11977,04575;13415,29328;0,718416035;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;13534,07611;12347,58787;0,715715647;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;12057,41326;11770,11068;0,714894176;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;1879,619229;12101,15804;0,708527625;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;1270,535478;2952,680592;0,708512485;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;13284,16626;11634,29083;0,704632878;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;12329,99339;12169,6072;0,703983188;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;1330,270944;3967,018756;0,695581973;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;12180,54175;11977,82183;0,688962221;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;12487,47096;12370,88608;0,688100338;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;3700,502408;1341,316923;0,685886145;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;12341,74043;13507,05027;0,666207075;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;13412,96233;11995,95579;0,660677075;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;1379,555352;3648,158246;0,651404738;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;2583,087607;3070,177217;0,638727069;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;8071,821983;6830,496934;0,60976851;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;1973,668167;12372,81582;0,606666863;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;10666,51129;13258,72106;0,591654956;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;2032,848762;2129,628404;0,533231616;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;2736,009989;3286,480246;0,490089834;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;3329,696795;1467,232738;0,459723324;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;2590,576311;1181,970789;0,439163089;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;6623,458164;871,5057732;0,369486332;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;1961,165908;11837,79801;0,353922576;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;2119,73115;12400,67403;0,347834855;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;2075,059001;12386,20762;0,33973062;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;10984,65325;13799,85155;0,317365378;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;2032,588684;1902,524737;0,316474915;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;13105,40588;11293,48189;0,313981801;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;1438,56825;3304,307933;0,305706054;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;-945,8648033;3996,821217;0,301547378;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;13361,84355;7646,735337;0,298557132;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;6907,091009;877,2615321;0,288559645;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;10211,18958;13087,51241;0,283092171;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;3890,02159;1366,942964;0,280849129;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;11199,24432;13850,51227;0,280013055;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0322.png;339;1812,47979;11878,54447;0,257087141;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;2499,174046;2811,030632;0,755166233;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;2145,195805;2294,900908;0,752514958;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;2861,447114;1278,62915;0,752097726;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;1127,216401;2541,926988;0,749125659;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;2304,885206;2536,423591;0,745428383;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;1354,990524;3738,674604;0,734722495;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;12334,04754;12167,04685;0,726873755;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;1324,330054;4037,859138;0,716049373;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;1272,173908;2955,205401;0,704224825;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;12022,09449;11744,79595;0,701719165;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;13279,82615;11633,37349;0,698840737;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;3034,707916;3474,712991;0,695021987;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;11967,05101;13392,92692;0,694779277;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;13423,91266;11979,68908;0,687051117;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;12171,99332;11929,45385;0,68560338;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;3724,591653;1361,152846;0,675243735;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;11590,22566;13296,69228;0,671667933;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;2031,560142;12168,04445;0,647696435;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;8067,991429;6824,346637;0,638022244;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;2609,554914;3101,214241;0,637789011;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;1276,464452;4457,376709;0,630122304;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;11962,87447;11506,5593;0,622921586;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;10628,46935;13257,69266;0,56727916;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;13228,38374;10174,89436;0,537956536;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;13120,13969;11336,40365;0,519318104;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;2583,41241;1158,683543;0,518678367;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;1430,598814;3358,934326;0,432230532;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;1255,84845;2908,222154;0,423516989;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;1854,584997;12013,64575;0,423515201;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;3338,741846;1473,129488;0,416882664;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;6623,60409;871,6823084;0,371530354;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;10510,44355;13137,30927;0,360316902;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;12158,67405;11869,72512;0,350694805;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;13361,65644;7646,86922;0,322125822;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;-945,6593009;3996,534496;0,30507499;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;6907,665298;877,3231417;0,290070087;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0323.png;340;1958,927888;12324,59505;0,280825257;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;2356,682422;2602,125495;0,77761054;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;1201,292469;5012,960277;0,769550741;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;5014,913621;1202,460722;0,769363344;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;1246,341202;4613,92553;0,753357649;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;2551,025101;2931,065099;0,750811219;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;4641,302171;1242,011719;0,749804139;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;9635,095374;13328,94994;0,746290088;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;1311,958128;3913,190918;0,732194245;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;9998,938028;13305,68446;0,715674698;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;12070,25474;11827,04891;0,710903168;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;10642,78185;13249,41549;0,703924894;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;3128,114309;3519,40839;0,699739575;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;3559,443565;1401,113784;0,687255442;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;13375,69121;9593,030737;0,682164729;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;2050,943866;12120,32722;0,681594133;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;11476,14222;11039,56916;0,660295427;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;2678,530196;3222,978516;0,641764283;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;13230,37257;10017,29402;0,63283962;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;2895,204242;3395,208166;0,631783128;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;11957,52228;11566,83068;0,607932627;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;1857,328168;12224,45575;0,603644431;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;1377,600945;3643,539895;0,599646926;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;1846,121884;11975,20698;0,588454127;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;11247,07741;10866,5848;0,575497508;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;13180,48239;11456,38421;0,544726133;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;3861,517793;1354,567727;0,543096542;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;3066,543883;1388,589262;0,53719914;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;1582,43852;11864,81945;0,518982887;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;1326,80491;4275,915097;0,503477454;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;12231,08624;11924,96168;0,500483215;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;13177,37676;10348,31591;0,491637498;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;3303,919105;7274,493067;0,479160964;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;13164,58589;10634,42677;0,468160421;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;10222,3129;13118,33143;0,44507435;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;3016,116782;7405,624372;0,433659822;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;6622,481402;871,8896484;0,36871019;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;13118,10849;11010,00781;0,331135601;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;1125,181971;1804,948156;0,325052768;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;6910,476724;877,1027688;0,320111334;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;13359,60641;7646,6915;0,309058487;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;-945,2603399;3995,534524;0,308175027;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;3047,074252;1334,392952;0,304163218;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;11533,77705;13259,12212;0,302924275;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;11481,17548;13178,30039;0,297134131;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;10502,8154;13190,75234;0,279854476;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;10269,43284;13216,56736;0,277691305;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0324.png;341;13027,98043;2561,902717;0,270939887;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0325.png;342;1247,562743;4681,837086;0,771586895;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0325.png;342;5389,133488;1153,505967;0,764250815;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0325.png;342;1163,748329;5402,825856;0,759399772;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0325.png;342;1201,885882;4978,965993;0,755749881;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0325.png;342;3127,747141;3527,275462;0,750370264;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0325.png;342;9592,827472;13337,35225;0,745919049;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0325.png;342;4961,029312;1207,673842;0,743225098;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0325.png;342;4633,217995;1241,653909;0,738460004;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0325.png;342;1315,66394;3967,115909;0,734258592;Blue Side
14-15_replay_riot_2724423_1_01.webm;frame_0325.png;342;13452,15638;9227,368846;0,732208729;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0325.png;342;13368,64676;9559,224836;0,731739938;Red Side
14-15_replay_riot_2724423_1_01.webm;frame_0325.png;342;2557,399944;2947,737606;0,729644656;Blue Side
